idf.kw,epw.id,energy.elec.GJ,energy.gas.GJ,prototype.m2,elec.GJ.per.m2,gas.GJ.per.m2,building.type,vintage,idf.name
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,62,7922.203661464325,7444.451685051572,11345.29,0.6982812833752442,0.6561711234399096,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,63,7959.146963228315,7431.502048170996,11345.29,0.7015375511096071,0.6550297126094613,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,65,7956.685653894301,7421.734638012321,11345.29,0.7013206056340826,0.6541687905740903,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,66,7962.671841675196,7417.1232031462605,11345.29,0.7018482420171891,0.65376232808031,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,77,7974.090825280468,7423.465490321073,11345.29,0.7028547375413469,0.6543213518844447,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,79,7961.993471642258,7418.105328017098,11345.29,0.7017884489195302,0.6538488948292285,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,92,7982.559844392814,7414.027109436625,11345.29,0.7036012163984184,0.6534894312473832,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,93,7955.943534388889,7422.260616040145,11345.29,0.7012551935110419,0.6542151514893091,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2004-ASHRAE 169-2013-3B,97,8021.466779229,7395.91956645362,11345.29,0.7070305632759497,0.6518933906893186,large hotel,1981-2008 (2004),LargeHotel-90.1-2004-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,37,5868.256689928123,5288.515507213128,11345.29,0.5172416650370437,0.4661419414764301,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,49,5900.303107814548,5287.193249010511,11345.29,0.5200663101440816,0.4660253945919858,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,50,5898.504421168853,5286.941598438281,11345.29,0.5199077697589795,0.46600321353074986,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,51,5896.193359471757,5286.0954427223915,11345.29,0.5197040674563415,0.4659286314164196,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,62,5891.868698683002,5286.041310960858,11345.29,0.5193228818904586,0.46592386011823916,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,65,5911.442943782063,5285.7658713577775,11345.29,0.521048200952295,0.4658995822370144,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,79,5913.044897623284,5286.02268373823,11345.29,0.5211894008547409,0.4659222182719198,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-90_1-2013-ASHRAE 169-2013-3B,97,5935.391720480003,5285.716759044413,11345.29,0.5231591013081202,0.46589525336456034,large hotel,after 2008 (2013),LargeHotel-90.1-2013-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,36,9524.862064959685,11077.414115109521,11345.29,0.8395432875633575,0.9763888023232126,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,37,9460.782072452728,11084.101332809933,11345.29,0.8338951293843284,0.9769782290985891,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,38,9516.208392690147,11076.14835140567,11345.29,0.8387805329515725,0.9762772349940522,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,50,9521.100130840037,11070.188806107779,11345.29,0.8392117020226046,0.9757519469407814,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,51,9519.348997992154,11070.530928338005,11345.29,0.839057353138805,0.9757821023823987,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,52,9563.680069744776,11065.115586695454,11345.29,0.8429647959412915,0.9753047816931478,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B,65,9557.666035300244,11065.02028459409,11345.29,0.8424347050890937,0.9752963815463588,large hotel,before 1980,LargeHotel-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,10,34313.34562830311,1292.8953301311149,46320.38,0.7407829043782265,0.027912019075213006,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,24,34330.810453283135,1291.325819374335,46320.38,0.7411599484564492,0.027878135269493363,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,25,34354.09604517567,1291.9037915490837,46320.38,0.741662655728983,0.02789061297746443,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,36,34301.15252356047,1293.9085024822011,46320.38,0.7405196702522836,0.02793389221941187,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,37,34265.49591562686,1297.9266698101778,46320.38,0.7397498879678203,0.028020639507063152,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,38,34326.037412581274,1293.6927147997396,46320.38,0.741056904381641,0.02792923362890675,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,39,34350.54318068705,1292.7023522867144,46320.38,0.7415859537570082,0.02790785292104068,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,40,34393.1543731484,1290.4675491435391,46320.38,0.7425058769627624,0.027859606271441194,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,41,34414.97411574608,1289.5266785482381,46320.38,0.7429769383529686,0.027839294033171536,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,48,34300.498480037844,1293.3974856909788,46320.38,0.7405055502575291,0.027922859995772462,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,49,34323.33790398376,1290.8756646623533,46320.38,0.7409986253131724,0.027868416983244812,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,50,34319.1447411465,1290.7034204961199,46320.38,0.7409081000878339,0.027864698443668207,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,51,34332.07093836983,1291.0057159383855,46320.38,0.7411871607782542,0.027871224630246678,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,52,34378.413056436,1289.3999289379833,46320.38,0.7421876300763509,0.02783655766507061,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,53,34371.69317262435,1291.0307943432765,46320.38,0.7420425560546859,0.027871766042145522,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,62,34323.007261091334,1291.850359565743,46320.38,0.7409914871400307,0.027889459446700203,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,63,34355.845844509575,1289.492774086075,46320.38,0.7417004317432105,0.02783856207755798,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,64,34365.53543429079,1288.5171157816935,46320.38,0.7419096180620882,0.02781749881546079,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,65,34369.88375835533,1289.042314749381,46320.38,0.74200349302737445,0.027828837214836772,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,66,34379.059874267405,1289.4348708089267,46320.38,0.7422015940773242,0.027837312017063045,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,77,34377.23551173593,1288.9313732963951,46320.38,0.7421622083354225,0.027826442125396967,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,78,34388.16794999448,1288.6158561828129,46320.38,0.7423982262234136,0.02781963049920603,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,79,34379.70443408871,1289.3432203849102,46320.38,0.7422155093306383,0.02783533339719817,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,92,34395.904434413605,1288.5534566288372,46320.38,0.7425652474011138,0.027818283369627737,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,93,34367.40719373145,1290.6341378541774,46320.38,0.7419500270449304,0.02786320271669139,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,97,34428.562918980315,1288.4509353480496,46320.38,0.743270303891728,0.0278160700613434,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,105,34386.83206897519,1289.7432962175023,46320.38,0.7423693861962098,0.027843970542070304,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2004-ASHRAE 169-2013-3B,106,34390.08205868637,1289.4750128686428,46320.38,0.7424395494744727,0.02783817863473147,large office,1981-2008 (2004),LargeOffice-90.1-2004-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,25,26154.566556802514,873.5166504360482,46320.38,0.5646449048302824,0.01885814948918917,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,36,26173.25495508336,873.5141998348337,46320.38,0.5650483643502787,0.01885809658372478,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,37,26024.969618418334,877.3961092662822,46320.38,0.5618470664191083,0.018941902231075874,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,40,26206.054106593427,873.5122072873686,46320.38,0.5657564576670879,0.018858053567077142,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,49,26151.68437453313,873.5127800813517,46320.38,0.5645826820620455,0.018858065932994328,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,50,26132.91507808696,873.5128178822654,46320.38,0.5641774760502173,0.018858066749069532,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,51,26124.780628428616,873.613791146688,46320.38,0.5640018632927584,0.018860246637585617,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,52,26189.198626695605,873.5216566546097,46320.38,0.5653925685992992,0.01885825756728701,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,53,26178.396547687888,874.8752153444599,46320.38,0.5651593650071068,0.01888747923364316,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,54,26223.57569579571,873.5117467981213,46320.38,0.5661347272150122,0.01885804362568099,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,62,26113.737507471575,873.580008505624,46320.38,0.5637634559015184,0.01885951731193967,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,65,26183.727865731653,873.5121423871509,46320.38,0.5652744616026824,0.01885805216596131,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,66,26201.82933559024,873.5118251570643,46320.38,0.5656652500603458,0.01885804531735414,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,79,26191.804760613988,873.524026190372,46320.38,0.565448831823357,0.018858308722648043,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-90_1-2013-ASHRAE 169-2013-3B,92,26219.23988120391,873.5115425225114,46320.38,0.5660411223138478,0.018858039215621968,large office,after 2008 (2013),LargeOffice-90.1-2013-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,25,28829.64282672647,2182.5407374145725,46320.38,0.6223965094139227,0.04711836857587465,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,36,28785.61650454286,2197.958680785478,46320.38,0.621446035298995,0.04745122299915239,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,37,28746.930307062656,2215.290769679455,46320.38,0.6206108479045866,0.04782540146862904,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,38,28813.129671346214,2197.223744269729,46320.38,0.6220400107111862,0.047435356624227376,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,39,28840.016622302777,2191.211650842171,46320.38,0.622620466893898,0.04730556292591233,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,49,28811.08404322181,2183.243795080058,46320.38,0.6219958481174337,0.0471335467256542,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,50,28802.591523625026,2182.614302181377,46320.38,0.6218125050706628,0.04711995674865744,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,51,28818.3348684438,2184.3834419343125,46320.38,0.6221523845107445,0.04715815029873055,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,52,28874.764207593664,2172.276007907672,46320.38,0.6233706244981942,0.046896765698115433,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,62,28813.06011334654,2192.8967050490146,46320.38,0.6220385090395748,0.04734194117252524,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,63,28853.059546413962,2176.1350682400293,46320.38,0.6229020475741771,0.0469800780615364,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,64,28864.982062920422,2169.759484682402,46320.38,0.6231594400331004,0.04684243705864249,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,65,28866.319147400278,2171.3913142749443,46320.38,0.6231883060415367,0.04687766625133353,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,66,28874.30547062783,2169.3402167860236,46320.38,0.6233607209316467,0.04683338558073193,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,77,28882.387331837206,2171.6165339861664,46320.38,0.6235351983692105,0.046882528467732054,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,78,28897.065185858257,2169.4114445767573,46320.38,0.6238520751742161,0.04683492330107735,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,79,28881.189967595554,2171.459665807374,46320.38,0.6235093487487701,0.04687914187680184,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B,120,28909.34317967508,2170.0747139447813,46320.38,0.6241171419508018,0.046849242470480196,large office,before 1980,LargeOffice-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,10,7394.1883070760105,4195.230648750381,4835.13,1.5292635993398338,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,11,7397.697726291741,4195.230648750381,4835.13,1.52998941627045,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,24,7396.213633802971,4195.230648750381,4835.13,1.5296824767489128,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,36,7395.741699813176,4195.230648750381,4835.13,1.5295848715160039,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,37,7392.557021802431,4195.230648750381,4835.13,1.5289262174548421,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,38,7399.36486545752,4195.230648750381,4835.13,1.5303342134456612,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,39,7402.626860681821,4195.230648750381,4835.13,1.5310088582275598,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,40,7404.50985539025,4195.230648750381,4835.13,1.531398298575271,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,41,7405.813034961268,4195.230648750381,4835.13,1.5316678217465236,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,48,7393.986677278432,4195.230648750381,4835.13,1.5292218983312613,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,49,7395.055700483062,4195.230648750381,4835.13,1.5294429933596536,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,50,7394.56801004607,4195.230648750381,4835.13,1.5293421293835057,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,51,7397.661140100708,4195.230648750381,4835.13,1.529981849526426,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,52,7402.045817268855,4195.230648750381,4835.13,1.5308886870195537,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,53,7403.287809235064,4195.230648750381,4835.13,1.5311455553904576,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,54,7404.509501668227,4195.230648750381,4835.13,1.5313982254185983,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,62,7396.608515304116,4195.230648750381,4835.13,1.529764146011403,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,63,7398.460681608609,4195.230648750381,4835.13,1.5301472104387284,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,64,7399.025537485664,4195.230648750381,4835.13,1.530264033745869,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,65,7400.702081740347,4195.230648750381,4835.13,1.5306107760784813,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,66,7401.049722687313,4195.230648750381,4835.13,1.5306826750650577,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,76,7399.47940503242,4195.230648750381,4835.13,1.530357902482957,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,77,7400.928846213794,4195.230648750381,4835.13,1.530657675432469,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,78,7402.14638769204,4195.230648750381,4835.13,1.5309094869614757,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,79,7401.99478325943,4195.230648750381,4835.13,1.5308781321824707,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,80,7397.789238648773,4195.230648750381,4835.13,1.5300083428261024,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,91,7400.535198825196,4195.230648750381,4835.13,1.5305762614087306,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,92,7403.512606993308,4195.230648750381,4835.13,1.5311920479890524,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,93,7402.623011552791,4195.230648750381,4835.13,1.5310080621519566,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,97,7408.900397481625,4195.230648750381,4835.13,1.5323063490498963,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,105,7402.2808403,4195.230648750381,4835.13,1.5309372944057347,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
LightManufacturing-90_1-2004-ASHRAE 169-2013-3B,106,7403.804849587832,4195.230648750381,4835.13,1.5312524895065556,0.8676562261511854,light manufacturing,1981-2008 (2004),LightManufacturing-90.1-2004-ASHRAE 169-2013-3B.idf
