id.num,usetype,data.source,m2,total.m2,ratio
247,commercial,Energy Atlas 2016,674544.435317,5995974.423733816,0.11249955180711853
247,institutional,Energy Atlas 2016,65715.958983,5995974.423733816,0.010960013225352842
247,res_total,Energy Atlas 2016,2796516.681604,5995974.423733816,0.4663990344145851
248,commercial,Energy Atlas 2016,392008.85365,4060544.555618804,0.09654095609111228
248,res_total,Energy Atlas 2016,1998697.676236,4060544.555618804,0.4922240475037491
250,res_total,Energy Atlas 2016,351861.472521,467401.109621,0.7528041018266147
251,commercial,Energy Atlas 2016,109518.980259,1146984.3250774415,0.09548428680715018
251,res_total,Energy Atlas 2016,652603.62671,1146984.3250774415,0.5689734484086675
252,commercial,Energy Atlas 2016,409127.903654,3374523.1414961666,0.12124021276458175
252,industrial,Energy Atlas 2016,113883.934811,3374523.1414961666,0.033748156416704
252,institutional,Energy Atlas 2016,101578.189237,3374523.1414961666,0.03010149433794167
252,res_total,Energy Atlas 2016,1493376.70574,3374523.1414961666,0.44254451462374017
253,commercial,Energy Atlas 2016,414393.274082,4412237.705701324,0.0939190727522538
253,res_total,Energy Atlas 2016,2260543.202385,4412237.705701324,0.5123348634331312
254,commercial,Energy Atlas 2016,361062.214029,3361489.3441405557,0.107411381404011
254,res_total,Energy Atlas 2016,1713930.936121,3361489.3441405557,0.5098724882494629
255,commercial,Energy Atlas 2016,191654.801268,1254037.9301230346,0.15283014705081258
255,res_total,Energy Atlas 2016,570395.712973,1254037.9301230346,0.45484725722533614
256,commercial,Energy Atlas 2016,352256.217368,2902888.1440339587,0.1213468104487457
256,res_total,Energy Atlas 2016,1379033.365594,2902888.1440339587,0.4750556332761914
257,commercial,Energy Atlas 2016,59023.970087,2160303.5284889997,0.027322072712756093
257,res_total,Energy Atlas 2016,1202725.396702,2160303.5284889997,0.5567390789493516
258,res_total,Energy Atlas 2016,120165.38535,225545.87924714285,0.5327757959981537
259,commercial,Energy Atlas 2016,533916.606799,5714098.799106649,0.0934384625765437
259,res_total,Energy Atlas 2016,2783140.786373,5714098.799106649,0.4870655696062029
260,commercial,Energy Atlas 2016,1599150.766069,16863981.183358587,0.09482640834816901
260,industrial,Energy Atlas 2016,1087136.04152,16863981.183358587,0.06446497002693458
260,institutional,Energy Atlas 2016,204308.654383,16863981.183358587,0.012115090272077165
260,res_total,Energy Atlas 2016,6929031.086306,16863981.183358587,0.41087753899675733
261,commercial,Energy Atlas 2016,342974.557347,1341697.0219445196,0.25562742686119067
261,res_total,Energy Atlas 2016,507581.300486,1341697.0219445196,0.3783129068516252
262,commercial,Energy Atlas 2016,2201368.543632,11471294.825146507,0.1919023595144923
262,institutional,Energy Atlas 2016,143055.012296,11471294.825146507,0.012470694413886528
262,res_total,Energy Atlas 2016,4273456.709875,11471294.825146507,0.37253481625344076
263,commercial,Energy Atlas 2016,1098851.481432,4794830.379176861,0.22917421358722648
263,industrial,Energy Atlas 2016,118115.573558,4794830.379176861,0.024633942020338407
263,res_total,Energy Atlas 2016,1422386.550544,4794830.379176861,0.2966500247268777
264,res_total,Energy Atlas 2016,15554.470581,30844.324180999996,0.5042895571231709
265,industrial,Energy Atlas 2016,228977.187973,1338329.2873920293,0.1710918158409299
265,res_total,Energy Atlas 2016,670912.857047,1338329.2873920293,0.5013062654814885
266,commercial,Energy Atlas 2016,921583.174229,8329872.736415273,0.11063592486835515
266,institutional,Energy Atlas 2016,68974.624611,8329872.736415273,0.00828039356585452
266,res_total,Energy Atlas 2016,3855179.254266,8329872.736415273,0.4628137039132078
267,commercial,Energy Atlas 2016,34625.041003,1180736.6773610476,0.02932494743907434
267,res_total,Energy Atlas 2016,662375.442959,1180736.6773610476,0.560984896682817
268,commercial,Energy Atlas 2016,270957.17368,950533.021428661,0.28505813850922146
268,res_total,Energy Atlas 2016,352049.972708,950533.021428661,0.3703711125983453
269,commercial,Energy Atlas 2016,129503.06588,2460417.1254675467,0.05263459782470457
269,res_total,Energy Atlas 2016,1362345.942928,2460417.1254675467,0.5537052757544584
271,res_total,Energy Atlas 2016,367714.997859,487573.463059,0.7541735260815533
272,commercial,Energy Atlas 2016,125938.935188,2767157.249538065,0.04551202690379219
272,industrial,Energy Atlas 2016,1063569.523316,2767157.249538065,0.38435456586124506
272,res_total,Energy Atlas 2016,422566.787119,2767157.249538065,0.15270790526615036
273,commercial,Energy Atlas 2016,385565.380279,5602320.550303296,0.06882244184655346
273,industrial,Energy Atlas 2016,792228.195731,5602320.550303296,0.14141072232793084
273,institutional,Energy Atlas 2016,173313.519396,5602320.550303296,0.03093602335671728
273,res_total,Energy Atlas 2016,2073674.484968,5602320.550303296,0.37014563275136697
274,commercial,Energy Atlas 2016,105100.792288,1249846.0396993333,0.0840909911698271
274,res_total,Energy Atlas 2016,623255.197398,1249846.0396993333,0.49866557768021746
275,commercial,Energy Atlas 2016,162228.983757,2490080.0341507467,0.06515010824233565
275,industrial,Energy Atlas 2016,18337.101237,2490080.0341507467,0.007364060988205928
275,res_total,Energy Atlas 2016,1316177.425466,2490080.0341507467,0.5285683220679646
276,res_total,Energy Atlas 2016,283521.468303,515992.03620173014,0.5494686902341175
277,industrial,Energy Atlas 2016,103346.22623,875235.283253,0.11807822217346123
277,res_total,Energy Atlas 2016,358302.809123,875235.283253,0.4093788447276607
278,commercial,Energy Atlas 2016,84748.717884,3067580.3775909212,0.027627219975424458
278,res_total,Energy Atlas 2016,1655009.252237,3067580.3775909212,0.5395161816547859
279,res_total,Energy Atlas 2016,1127720.995779,2051484.4862314872,0.5497097362167179
280,commercial,Energy Atlas 2016,518497.031374,5004196.897638016,0.10361243611711819
280,res_total,Energy Atlas 2016,2424459.211719,5004196.897638016,0.4844851754061368
281,commercial,Energy Atlas 2016,126413.948227,1276997.9074727579,0.09899307390188247
281,res_total,Energy Atlas 2016,615443.541546,1276997.9074727579,0.4819456147457542
282,commercial,Energy Atlas 2016,339121.77703399997,5886084.00359577,0.05761415855207515
282,industrial,Energy Atlas 2016,1233693.032401,5886084.00359577,0.20959487354365736
282,res_total,Energy Atlas 2016,1932222.885549,5886084.00359577,0.32826967545291874
283,res_total,Energy Atlas 2016,389984.311474,412141.240174,0.9462394768098294
284,commercial,Energy Atlas 2016,205368.491807,5007358.42902291,0.04101333961169497
284,industrial,Energy Atlas 2016,648132.855641,5007358.42902291,0.12943608188389075
284,res_total,Energy Atlas 2016,2001785.957762,5007358.42902291,0.39976885739985063
285,commercial,Energy Atlas 2016,348366.275855,4207204.453228507,0.08280231677062239
285,industrial,Energy Atlas 2016,48083.80571,4207204.453228507,0.011428920615707574
285,res_total,Energy Atlas 2016,2231118.406807,4207204.453228507,0.5303090048535419
286,commercial,Energy Atlas 2016,173867.407082,2727292.294740919,0.06375092520052628
286,res_total,Energy Atlas 2016,1418683.344061,2727292.294740919,0.5201801606658258
287,res_total,Energy Atlas 2016,549453.240004,1028559.1455660469,0.5341970292837359
288,res_total,Energy Atlas 2016,462741.853342,699524.589569347,0.6615090594983671
289,commercial,Energy Atlas 2016,2584108.279166,14710579.507116385,0.17566325500065533
289,res_total,Energy Atlas 2016,6190777.582612,14710579.507116385,0.4208384570857424
290,commercial,Energy Atlas 2016,124178.887853,2099306.423729376,0.059152340244069124
290,res_total,Energy Atlas 2016,1105286.129018,2099306.423729376,0.5265006177871268
291,res_total,Energy Atlas 2016,91956.411333,104749.670333,0.8778682647942457
293,res_total,Energy Atlas 2016,535725.1494999999,695840.38975,0.7698965989779267
294,industrial,Energy Atlas 2016,602546.189668,1392035.7535485714,0.43285252417690556
294,res_total,Energy Atlas 2016,131377.291002,1392035.7535485714,0.09437781369271127
296,res_total,Energy Atlas 2016,561003.962897,1053653.187609963,0.5324370195942217
297,res_total,Energy Atlas 2016,604225.504296,1073869.8601599536,0.5626617588522321
298,commercial,Energy Atlas 2016,303890.172344,4879870.111486472,0.06227423382206194
298,industrial,Energy Atlas 2016,284629.429481,4879870.111486472,0.05832725522981147
298,res_total,Energy Atlas 2016,2148050.489999,4879870.111486472,0.44018599694750393
299,commercial,Energy Atlas 2016,124109.303506,2623279.4032588927,0.04731074522668815
299,institutional,Energy Atlas 2016,40573.341384,2623279.4032588927,0.01546664885699779
299,res_total,Energy Atlas 2016,1292261.127467,2623279.4032588927,0.49261284400801053
300,res_total,Energy Atlas 2016,81886.840969,143891.273769,0.5690883041348247
301,commercial,Energy Atlas 2016,1090659.666504,9047114.297691835,0.12055332016555345
301,industrial,Energy Atlas 2016,1225915.47195,9047114.297691835,0.13550348007239882
301,res_total,Energy Atlas 2016,2966184.68728,9047114.297691835,0.327859756125415
302,commercial,Energy Atlas 2016,315747.010622,3891976.545974803,0.08112767558904095
302,industrial,Energy Atlas 2016,47314.290161,3891976.545974803,0.012156879570596033
302,res_total,Energy Atlas 2016,1785378.824398,3891976.545974803,0.4587331920703611
303,commercial,Energy Atlas 2016,66874.645199,1000460.673818,0.06684385198649556
303,res_total,Energy Atlas 2016,547233.322819,1000460.673818,0.5469813428354212
304,commercial,Energy Atlas 2016,111468.828423,1270208.702885782,0.0877563097857497
304,res_total,Energy Atlas 2016,608703.521799,1270208.702885782,0.4792153607640137
305,commercial,Energy Atlas 2016,208153.537941,2643525.859832,0.07874087449034013
305,res_total,Energy Atlas 2016,1241721.709661,2643525.859832,0.46972179411171455
306,commercial,Energy Atlas 2016,62560.601491,1158681.75473,0.05399291154418678
306,res_total,Energy Atlas 2016,599796.911189,1158681.75473,0.5176545748998755
309,commercial,Energy Atlas 2016,32879.765245,1456448.3588173636,0.022575304538568316
309,res_total,Energy Atlas 2016,796802.274936,1456448.3588173636,0.5470858407798294
311,commercial,Energy Atlas 2016,186349.296744,3177832.136882265,0.05864038398416638
311,res_total,Energy Atlas 2016,1684036.608781,3177832.136882265,0.529932525143757
312,commercial,Energy Atlas 2016,50746.40569,691991.144764,0.07333389462275099
312,res_total,Energy Atlas 2016,334563.026824,691991.144764,0.48347876899219716
313,institutional,Energy Atlas 2016,51335.039098,1314011.554338,0.039067418340824736
313,res_total,Energy Atlas 2016,682254.54819,1314011.554338,0.5192150296834492
314,res_total,Energy Atlas 2016,622072.820917,1142686.1395669999,0.5443951749976798
315,commercial,Energy Atlas 2016,148204.904295,1278411.3134114281,0.11592896804043187
315,res_total,Energy Atlas 2016,576451.96664,1278411.3134114281,0.4509127544418733
316,commercial,Energy Atlas 2016,1815488.222183,6395624.470944016,0.28386410591036904
316,institutional,Energy Atlas 2016,63920.422701999996,6395624.470944016,0.009994398982053605
316,res_total,Energy Atlas 2016,1909542.476159,6395624.470944016,0.2985701372609116
317,commercial,Energy Atlas 2016,51264.247012,1910901.748498,0.026827254228164548
317,industrial,Energy Atlas 2016,842749.961967,1910901.748498,0.44102213137301033
317,res_total,Energy Atlas 2016,168467.791819,1910901.748498,0.08816140963365512
318,commercial,Energy Atlas 2016,1070864.731391,8565725.347361855,0.12501740225897087
318,res_total,Energy Atlas 2016,4163400.471567,8565725.347361855,0.4860534633939996
319,res_total,Energy Atlas 2016,2407510.824526,4472226.301494749,0.53832491073212
320,commercial,Energy Atlas 2016,697732.095087,4046191.953427658,0.17244166938148572
320,industrial,Energy Atlas 2016,22105.33982,4046191.953427658,0.0054632454600365326
320,res_total,Energy Atlas 2016,1608745.602103,4046191.953427658,0.39759497834505364
321,commercial,Energy Atlas 2016,1645823.468112,7076290.403788429,0.23258280457665736
321,res_total,Energy Atlas 2016,2525857.91236,7076290.403788429,0.3569466158437665
322,industrial,Energy Atlas 2016,153878.304699,1087313.243830544,0.14152159515402876
322,res_total,Energy Atlas 2016,449574.33954,1087313.243830544,0.41347269711916196
323,commercial,Energy Atlas 2016,162719.883209,1543450.3953094906,0.10542605301958644
323,res_total,Energy Atlas 2016,667984.833196,1543450.3953094906,0.4327867194345799
324,commercial,Energy Atlas 2016,50496.961135,1535019.095435,0.03289663384981537
324,res_total,Energy Atlas 2016,860653.392,1535019.095435,0.5606792739969821
325,institutional,Energy Atlas 2016,16373.596332,1197998.360103,0.013667461390007454
325,res_total,Energy Atlas 2016,587774.705571,1197998.360103,0.49063064286704455
326,res_total,Energy Atlas 2016,26182.387975,44005.996175,0.5949731911733049
327,commercial,Energy Atlas 2016,60145.309297,1465649.2118226103,0.04103663333070415
327,institutional,Energy Atlas 2016,28697.272185,1465649.2118226103,0.019579904900513995
327,res_total,Energy Atlas 2016,738421.84393,1465649.2118226103,0.5038189479266559
328,commercial,Energy Atlas 2016,771302.724011,4750635.61860975,0.1623577950263249
328,res_total,Energy Atlas 2016,1897784.207964,4750635.61860975,0.3994800612637551
329,commercial,Energy Atlas 2016,695220.555385,7003013.603247293,0.09927448306863584
329,res_total,Energy Atlas 2016,3497522.585508,7003013.603247293,0.4994310712014326
331,commercial,Energy Atlas 2016,73470.47949,2410819.824247,0.030475309167058102
331,industrial,Energy Atlas 2016,489957.322677,2410819.824247,0.20323265876164523
331,res_total,Energy Atlas 2016,851387.24678,2410819.824247,0.35315258246058434
332,commercial,Energy Atlas 2016,276427.023611,3519742.531038333,0.0785361489294654
332,industrial,Energy Atlas 2016,679754.807169,3519742.531038333,0.1931262872709245
332,institutional,Energy Atlas 2016,85275.106282,3519742.531038333,0.024227654588372297
332,res_total,Energy Atlas 2016,1142512.361118,3519742.531038333,0.32460111813376186
333,res_total,Energy Atlas 2016,425989.891057,808931.5931588892,0.5266080527198888
334,commercial,Energy Atlas 2016,136199.885732,3505290.021346601,0.03885552547793951
334,institutional,Energy Atlas 2016,37423.000654,3505290.021346601,0.010676149598492706
334,res_total,Energy Atlas 2016,1723804.1095429999,3505290.021346601,0.4917721783491053
335,commercial,Energy Atlas 2016,1811886.744485,9768176.317658853,0.18548874278707292
335,institutional,Energy Atlas 2016,115823.09913,9768176.317658853,0.011857187602215541
335,res_total,Energy Atlas 2016,4221219.489744,9768176.317658853,0.43213997705108004
64,res_total,Simulation 2018,52641.3205,502565.99725300004,0.10474508977474553
65,commercial,Simulation 2018,21097.8687,986038.2882749999,0.021396601887447127
65,res_total,Simulation 2018,410804.21804999997,986038.2882749999,0.4166209597891692
66,commercial,Simulation 2018,114703.1891375653,2986708.5183852836,0.038404547491489985
66,res_total,Simulation 2018,1070936.0242767185,2986708.5183852836,0.35856730500628264
67,res_total,Simulation 2018,22189.7224,258613.64324099998,0.08580259773581077
68,commercial,Simulation 2018,207407.81228333333,6189058.862098457,0.03351201158442526
68,institutional,Simulation 2018,74012.45455,6189058.862098457,0.011958595999667936
68,res_total,Simulation 2018,2278479.426482124,6189058.862098457,0.3681463494288992
69,res_total,Simulation 2018,202201.18533333333,461535.3575863333,0.4381055145824017
70,industrial,Simulation 2018,9056.7281,3717073.47775083,0.0024365211379894893
70,institutional,Simulation 2018,62580.134099999996,3717073.47775083,0.01683586145783341
70,res_total,Simulation 2018,1502403.6307758298,3717073.47775083,0.40418991977659846
71,res_total,Simulation 2018,9876.198999999999,43492.406326000004,0.22707869796792438
72,commercial,Simulation 2018,169747.89338416667,6754772.854072223,0.025130066850705634
72,res_total,Simulation 2018,2681903.299078057,6754772.854072223,0.3970382656851634
73,res_total,Simulation 2018,783286.4733764607,1686242.5961054605,0.4645158859025007
74,commercial,Simulation 2018,11815.6723,1449596.2702510953,0.008151009037815281
74,industrial,Simulation 2018,27373.8211,1449596.2702510953,0.018883755195685196
74,res_total,Simulation 2018,593050.7350980953,1449596.2702510953,0.4091144184548492
75,commercial,Simulation 2018,26683.2025,1214839.7948460889,0.02196437967640051
75,res_total,Simulation 2018,450074.77339608886,1214839.7948460889,0.37048076240629735
76,res_total,Simulation 2018,232660.75828838383,516008.4050783838,0.4508855979837028
77,res_total,Simulation 2018,375157.56834,850611.989493,0.44104429866267164
79,commercial,Simulation 2018,2264.4375,1336507.3948037077,0.0016942947781688682
79,industrial,Simulation 2018,130202.819815,1336507.3948037077,0.0974202015800465
79,res_total,Simulation 2018,378603.2069897078,1336507.3948037077,0.283278048787237
81,commercial,Simulation 2018,35189.683899999996,2704306.758480691,0.01301246013960707
81,institutional,Simulation 2018,6170.2321999999995,2704306.758480691,0.002281631764092659
81,res_total,Simulation 2018,1029282.1472966907,2704306.758480691,0.3806085031104063
82,commercial,Simulation 2018,38053.3264,3286045.3078569993,0.011580280499789136
82,res_total,Simulation 2018,1294342.4125029992,3286045.3078569993,0.3938906166047683
83,commercial,Simulation 2018,11153.2953,1748704.1857002762,0.006378034313181228
83,res_total,Simulation 2018,560800.7079832763,1748704.1857002762,0.32069501095103814
84,commercial,Simulation 2018,20592.214,1305571.6399085554,0.015772565342674197
84,institutional,Simulation 2018,11866.6744,1305571.6399085554,0.009089255646538985
84,res_total,Simulation 2018,437345.6577305555,1305571.6399085554,0.33498403638821994
85,commercial,Simulation 2018,37460.8102,4119409.1064496115,0.009093733890462335
85,res_total,Simulation 2018,1512650.7991496113,4119409.1064496115,0.3672009164570006
86,commercial,Simulation 2018,9204.0675,1282638.0263866666,0.007175888528682466
86,res_total,Simulation 2018,410321.88899166667,1282638.0263866666,0.31990466565815834
87,commercial,Simulation 2018,1639.685,1942470.7720930283,8.441233832482462e-4
87,res_total,Simulation 2018,667172.7634430283,1942470.7720930283,0.34346605005754816
88,commercial,Simulation 2018,237557.42345,3640798.719198835,0.06524871100324793
88,res_total,Simulation 2018,1258285.5904858352,3640798.719198835,0.3456070185507875
89,commercial,Simulation 2018,955615.15325,8410323.171590531,0.11362407053250932
89,institutional,Simulation 2018,33392.3476,8410323.171590531,0.003970400057015283
89,res_total,Simulation 2018,2581619.356500532,8410323.171590531,0.3069584014584668
90,res_total,Simulation 2018,472532.6182770308,959469.4786180309,0.49249364237999715
91,commercial,Simulation 2018,85550.2165,5936892.971185786,0.01440993073569135
91,industrial,Simulation 2018,1227978.4492267857,5936892.971185786,0.20683856946498388
91,res_total,Simulation 2018,1240993.4091,5936892.971185786,0.2090307868312698
92,res_total,Simulation 2018,38478.7155,177612.10635999998,0.21664466622566778
93,institutional,Simulation 2018,46807.9437,4922523.227202318,0.009508933028763579
93,res_total,Simulation 2018,2050529.4793223173,4922523.227202318,0.4165606508448558
94,commercial,Simulation 2018,6267.4056,1155006.3022050953,0.0054262955864695294
94,res_total,Simulation 2018,474909.8143880952,1155006.3022050953,0.4111750849163463
96,commercial,Simulation 2018,190151.3431,4080641.7965653837,0.046598391277579816
96,res_total,Simulation 2018,1515377.7850323836,4080641.7965653837,0.3713577080712781
97,commercial,Simulation 2018,87413.7905,4766026.39025437,0.018341021081785196
97,industrial,Simulation 2018,359924.0439403846,4766026.39025437,0.07551868463765994
97,res_total,Simulation 2018,1355785.6670089855,4766026.39025437,0.2844687704166542
98,commercial,Simulation 2018,182399.67419999998,14439963.531563962,0.01263158828630675
98,industrial,Simulation 2018,3588978.7667416665,14439963.531563962,0.24854486362770972
98,res_total,Simulation 2018,2603335.356933295,14439963.531563962,0.18028683737619752
99,res_total,Simulation 2018,295217.62,614092.581729,0.48073796815588304
100,res_total,Simulation 2018,741217.7472822221,1692757.1222492221,0.43787601749821126
101,res_total,Simulation 2018,1295530.2659540535,2857725.7050710535,0.45334311255104937
102,commercial,Simulation 2018,8132.280199999999,2386725.8377363333,0.0034072954972126086
102,industrial,Simulation 2018,417738.1037333333,2386725.8377363333,0.17502559243651247
102,res_total,Simulation 2018,558024.70605,2386725.8377363333,0.23380343784238458
103,commercial,Simulation 2018,946799.8258,2493965.4185969443,0.3796363088036124
103,res_total,Simulation 2018,207641.45762494442,2493965.4185969443,0.08325755284199546
105,commercial,Simulation 2018,2136.9787,531842.49319,0.004018066866343016
105,res_total,Simulation 2018,218902.708625,531842.49319,0.4115931153075377
106,commercial,Simulation 2018,181070.5539,8046176.191455111,0.022503926037848083
106,industrial,Simulation 2018,1389365.3926,8046176.191455111,0.17267399563975247
106,institutional,Simulation 2018,53393.253099999994,8046176.191455111,0.006635854327513065
106,res_total,Simulation 2018,1904008.379116111,8046176.191455111,0.23663518344752782
108,industrial,Simulation 2018,73835.2478,608648.639573,0.12131013362947697
108,res_total,Simulation 2018,200182.26705,608648.639573,0.3288962695956056
109,res_total,Simulation 2018,567642.4108,1179615.4678779999,0.48120970456680007
110,res_total,Simulation 2018,198652.6625376407,455401.3443006407,0.436214484264888
111,res_total,Simulation 2018,276785.9813,573301.420601,0.482793119559762
112,industrial,Simulation 2018,80824.4864,3633954.8591789985,0.02224146681289824
112,res_total,Simulation 2018,1497200.7324229986,3633954.8591789985,0.4120031179367082
113,commercial,Simulation 2018,69955.0935,9194470.8341145,0.007608387123318037
113,industrial,Simulation 2018,3361085.25805,9194470.8341145,0.3655550513662268
113,res_total,Simulation 2018,222980.4031625,9194470.8341145,0.02425157545066864
114,commercial,Simulation 2018,65140.597449999994,4599259.03256072,0.014163280865207498
114,res_total,Simulation 2018,1743025.05903472,4599259.03256072,0.37897953707214
115,commercial,Simulation 2018,59349.443699999996,4403873.935466271,0.013476644556519583
115,res_total,Simulation 2018,1611576.9666212704,4403873.935466271,0.3659452995787539
116,res_total,Simulation 2018,221189.6047,634679.954525,0.34850573603752816
117,commercial,Simulation 2018,345084.644575,4998129.239673704,0.06904276140677154
117,industrial,Simulation 2018,273532.82458333333,4998129.239673704,0.054727041152139264
117,institutional,Simulation 2018,77737.6052,4998129.239673704,0.015553340354415286
117,res_total,Simulation 2018,1186323.2498683701,4998129.239673704,0.23735345625952994
118,res_total,Simulation 2018,149548.1904,342131.371347,0.437107505842613
119,res_total,Simulation 2018,352835.36124999996,729646.398936,0.48357034553246453
120,commercial,Simulation 2018,50232.93445,2027780.5154475388,0.02477237258536011
120,res_total,Simulation 2018,812473.6334265387,2027780.5154475388,0.40067138787317064
121,res_total,Simulation 2018,70495.2141,164064.049901,0.429681055310645
122,commercial,Simulation 2018,86544.49341842104,5522318.157094483,0.015671768803693056
122,industrial,Simulation 2018,68279.0846,5522318.157094483,0.012364206961216522
122,res_total,Simulation 2018,1910838.5368200624,5522318.157094483,0.3460210879674185
123,commercial,Simulation 2018,169298.63749999998,9494770.479465432,0.017830724593727275
123,industrial,Simulation 2018,272228.45594,9494770.479465432,0.028671409859643792
123,res_total,Simulation 2018,3363093.128543432,9494770.479465432,0.3542047841827113
124,commercial,Simulation 2018,3944520.1442438923,19191685.40834028,0.20553276381498478
124,industrial,Simulation 2018,2569146.94525,19191685.40834028,0.13386770836361803
124,res_total,Simulation 2018,1269621.056689387,19191685.40834028,0.06615474512403366
125,commercial,Simulation 2018,7604.5153,1425217.7065125364,0.0053356867973581475
125,res_total,Simulation 2018,568429.0461745365,1425217.7065125364,0.3988366433963726
126,commercial,Simulation 2018,37477.8109,2354228.285301606,0.0159193614034752
126,res_total,Simulation 2018,845433.400205606,2354228.285301606,0.35911275277932336
127,res_total,Simulation 2018,181812.87135,445075.72566700005,0.4084987359792119
128,commercial,Simulation 2018,149275.9005,3590262.8919493593,0.04157798606746303
128,res_total,Simulation 2018,1147154.3215893595,3590262.8919493593,0.31951819577382085
129,res_total,Simulation 2018,410779.2395625,832429.1669745,0.4934705027882372
130,commercial,Simulation 2018,74069.57876,5269525.080855788,0.014056215242070898
130,industrial,Simulation 2018,256803.87256666666,5269525.080855788,0.048733779349421164
130,res_total,Simulation 2018,1714246.3982571212,5269525.080855788,0.3253132629513402
131,commercial,Simulation 2018,7413.141299999999,675469.2205825715,0.010974802513734663
131,res_total,Simulation 2018,240710.82635857142,675469.2205825715,0.35636091034757394
132,commercial,Simulation 2018,316.0458,1751133.5149358094,1.804806985329072e-4
132,res_total,Simulation 2018,765080.9643838095,1751133.5149358094,0.43690612843524657
133,institutional,Simulation 2018,29108.6357,1927034.2013897223,0.015105406888475397
133,res_total,Simulation 2018,748780.0232747222,1927034.2013897223,0.3885660268690215
135,commercial,Simulation 2018,91178.2843,6733408.692305504,0.013541177799617679
135,industrial,Simulation 2018,507445.9741196078,6733408.692305504,0.07536242003243968
135,institutional,Simulation 2018,83208.1146,6733408.692305504,0.012357502477918019
135,res_total,Simulation 2018,1757295.587766897,6733408.692305504,0.26098157234611624
136,commercial,Simulation 2018,677398.5098386364,3992054.0223703226,0.1696867091584157
136,res_total,Simulation 2018,644010.039828686,3992054.0223703226,0.16132297714906638
137,res_total,Simulation 2018,724435.0130908845,1779468.3300578846,0.4071075617666763
138,res_total,Simulation 2018,48113.39308,119025.04524100001,0.40422915179389995
139,industrial,Simulation 2018,52785.083249999996,429472.3279441978,0.12290683197837712
139,res_total,Simulation 2018,129531.4480021978,429472.3279441978,0.3016060397237702
140,commercial,Simulation 2018,418880.2473,6696612.906766689,0.06255106172804709
140,res_total,Simulation 2018,2273124.968395689,6696612.906766689,0.33944398459985303
141,res_total,Simulation 2018,726832.0419,1570394.626408,0.46283400979440414
142,commercial,Simulation 2018,17268.9952,1644371.9466226667,0.010501878991227226
142,res_total,Simulation 2018,693863.3306866667,1644371.9466226667,0.4219625201656929
143,commercial,Simulation 2018,4511.4098,1897649.8577029998,0.00237736681595245
143,res_total,Simulation 2018,762569.2319499999,1897649.8577029998,0.4018492815492568
144,commercial,Simulation 2018,14501.92225,2527665.230593492,0.005737279634374277
144,industrial,Simulation 2018,201509.02262272727,2527665.230593492,0.07972140463213685
144,institutional,Simulation 2018,25241.193216666667,2527665.230593492,0.009985971603818783
144,res_total,Simulation 2018,763281.135215098,2527665.230593492,0.3019708171702314
145,commercial,Simulation 2018,80109.0635,4085896.952753366,0.01960623687438247
145,res_total,Simulation 2018,1518063.406788366,4085896.952753366,0.37153736972377327
146,commercial,Simulation 2018,8365.1805,1843977.9925991963,0.004536486082574545
146,industrial,Simulation 2018,183315.0179,1843977.9925991963,0.09941280136516523
146,res_total,Simulation 2018,489672.39809619624,1843977.9925991963,0.26555219208770164
148,commercial,Simulation 2018,62028.26164999999,5157847.404313665,0.012025997821906066
148,institutional,Simulation 2018,61189.885599999994,5157847.404313665,0.011863454034879943
148,res_total,Simulation 2018,1947928.0110936647,5157847.404313665,0.3776629780602957
149,res_total,Simulation 2018,381664.4144,805589.350476,0.4737704317646271
150,commercial,Simulation 2018,25444.14875,5370279.850347206,0.00473795583452787
150,res_total,Simulation 2018,2240257.967464206,5370279.850347206,0.4171585149923548
151,commercial,Simulation 2018,6632.6884,1374593.400744,0.004825200234782192
151,res_total,Simulation 2018,587171.5701,1374593.400744,0.4271601840822114
154,commercial,Simulation 2018,20046.322670588233,4718033.27474563,0.004248872677073058
154,institutional,Simulation 2018,19358.9665,4718033.27474563,0.00410318566501499
154,res_total,Simulation 2018,1950618.533589042,4718033.27474563,0.4134389098165503
155,commercial,Simulation 2018,70413.74227460318,1926870.8922117902,0.03654305151383423
155,res_total,Simulation 2018,759040.6482431871,1926870.8922117902,0.3939239786698474
157,commercial,Simulation 2018,8459.0095,1512687.4733866493,0.005592040423962605
157,industrial,Simulation 2018,155573.59149999998,1512687.4733866493,0.10284582521973111
157,res_total,Simulation 2018,499697.68937764934,1512687.4733866493,0.33033769246393735
158,commercial,Simulation 2018,133749.059,5162883.883888919,0.025905881675427907
158,industrial,Simulation 2018,920137.57225,5162883.883888919,0.17822162824954152
158,res_total,Simulation 2018,932846.7685969195,5162883.883888919,0.1806832750021596
159,commercial,Simulation 2018,11561.404999999999,1113343.006438527,0.010384405284929914
159,res_total,Simulation 2018,420633.62088152696,1113343.006438527,0.3778113469514592
160,commercial,Simulation 2018,2103.6276,558800.241834,0.0037645431095302104
160,res_total,Simulation 2018,235718.79309999998,558800.241834,0.4218301558466823
162,industrial,Simulation 2018,33365.034999999996,522824.92703271325,0.06381684054232621
162,res_total,Simulation 2018,198909.28984671328,522824.92703271325,0.38045104500969495
163,institutional,Simulation 2018,45556.720049999996,4547203.548903427,0.010018623437472058
163,res_total,Simulation 2018,2008253.0337164276,4547203.548903427,0.4416457306382786
164,commercial,Simulation 2018,37977.41747821429,2153191.1655408083,0.01763773606635417
